Country,Date,int_perc,electricity_consumed,population,GDP,continent,country_name
CRI,2011,39.2121959961842,8.60822,4633.09,69.6937,North America,"Costa Rica, Republic of"
CRI,2012,47.5,8.9872,4688.0,73.0966,North America,"Costa Rica, Republic of"
CRI,2013,45.96,9.05824,4742.11,74.9202,North America,"Costa Rica, Republic of"
CRI,2014,49.41,9.18542,4795.39,77.5739,North America,"Costa Rica, Republic of"
CIV,1990,0.0,1.857,11924.9,56.5244,Africa,"Cote d'Ivoire, Republic of"
CIV,1991,0.0,1.463,12362.4,56.5475,Africa,"Cote d'Ivoire, Republic of"
CIV,1992,0.0,1.2930000000000001,12812.4,56.4092,Africa,"Cote d'Ivoire, Republic of"
CIV,1993,0.0,1.758,13271.6,56.3007,Africa,"Cote d'Ivoire, Republic of"
CIV,1994,0.0,2.0140000000000002,13735.4,56.7574,Africa,"Cote d'Ivoire, Republic of"
CIV,1995,0.000200255606255825,2.519,14199.8,60.8018,Africa,"Cote d'Ivoire, Republic of"
CIV,1996,0.00840977984943001,2.279,14665.1,65.5013,Africa,"Cote d'Ivoire, Republic of"
CIV,1997,0.0188283612861277,2.459,15130.7,67.9534,Africa,"Cote d'Ivoire, Republic of"
CIV,1998,0.060974438600722,2.7239999999999998,15589.4,71.304,Africa,"Cote d'Ivoire, Republic of"
CIV,1999,0.11868591665198401,2.6289999999999996,16032.6,72.4573,Africa,"Cote d'Ivoire, Republic of"
CIV,2000,0.23146167061279896,2.66284,16454.7,70.9586,Africa,"Cote d'Ivoire, Republic of"
CIV,2001,0.39574770224643896,2.8679,16853.0,71.0447,Africa,"Cote d'Ivoire, Republic of"
CIV,2002,0.49792936075330696,2.8131,17231.5,69.86,Africa,"Cote d'Ivoire, Republic of"
CIV,2003,0.758669629452205,2.8557,17599.6,68.9102,Africa,"Cote d'Ivoire, Republic of"
CIV,2004,0.8492824147477042,2.8844,17970.5,69.759,Africa,"Cote d'Ivoire, Republic of"
CIV,2005,1.03923820514001,2.89188,18354.5,70.9597,Africa,"Cote d'Ivoire, Republic of"
CIV,2006,1.5249007912252701,3.15122,18754.9,72.0354,Africa,"Cote d'Ivoire, Republic of"
CIV,2007,1.8,3.34606,19171.2,73.3068,Africa,"Cote d'Ivoire, Republic of"
CIV,2008,1.9,3.59016,19605.6,75.1709,Africa,"Cote d'Ivoire, Republic of"
CIV,2009,2.0,3.7815,20059.2,77.6151,Africa,"Cote d'Ivoire, Republic of"
CIV,2010,2.7,4.14432,20532.9,79.181,Africa,"Cote d'Ivoire, Republic of"
CIV,2011,2.9,3.8693400000000002,21028.7,75.7072,Africa,"Cote d'Ivoire, Republic of"
CIV,2012,5.0,4.73334,21547.2,83.8128,Africa,"Cote d'Ivoire, Republic of"
CIV,2013,8.4,4.77744,22087.5,91.2632,Africa,"Cote d'Ivoire, Republic of"
CIV,2014,14.6,5.82782,22647.7,99.289,Africa,"Cote d'Ivoire, Republic of"
HRV,1992,0.0,9.991,4570.805,61.9541,Europe,"Croatia, Republic of"
HRV,1993,0.09721338900564098,9.857999999999999,4611.635,56.9977,Europe,"Croatia, Republic of"
HRV,1994,0.268318996512712,10.092,4653.74,60.3606,Europe,"Croatia, Republic of"
HRV,1995,0.51402858984181,10.448,4610.315,64.9672,Europe,"Croatia, Republic of"
HRV,1996,0.85898236788368,10.11,4551.08,68.8218,Europe,"Croatia, Republic of"
HRV,1997,1.7296093115246898,11.507,4535.393,73.1013,Europe,"Croatia, Republic of"
HRV,1998,3.27322027921442,12.963,4530.968,74.81359,Europe,"Croatia, Republic of"
HRV,1999,4.40535911936871,12.179,4508.8820000000005,74.116,Europe,"Croatia, Republic of"
HRV,2000,6.64488254374396,12.18404,4371.28,76.234,Europe,"Croatia, Republic of"
HRV,2001,11.558573181164801,12.34516,4301.71,78.45291,Europe,"Croatia, Republic of"
HRV,2002,17.76,12.74052,4305.425,82.8661,Europe,"Croatia, Republic of"
HRV,2003,22.75,12.83796,4305.6,87.5167,Europe,"Croatia, Republic of"
HRV,2004,30.91,13.5151,4308.935,91.1563,Europe,"Croatia, Republic of"
HRV,2005,33.14,14.23518,4311.877,95.03809,Europe,"Croatia, Republic of"
HRV,2006,37.98,14.975439999999999,4313.14,99.77841,Europe,"Croatia, Republic of"
HRV,2007,41.44,15.452879999999999,4312.555,104.7936,Europe,"Croatia, Republic of"
HRV,2008,44.24,16.00566,4310.61,106.73899999999999,Europe,"Croatia, Republic of"
HRV,2009,50.58,15.219079999999998,4305.4529999999995,98.9301,Europe,"Croatia, Republic of"
HRV,2010,56.55,16.27512,4294.728,97.65951,Europe,"Croatia, Republic of"
HRV,2011,57.7899789891444,16.1047,4281.185,97.51100000000001,Europe,"Croatia, Republic of"
HRV,2012,61.9399731527956,15.70014,4267.33,95.2491,Europe,"Croatia, Republic of"
HRV,2013,66.7476,15.462679999999999,4252.56,94.8318,Europe,"Croatia, Republic of"
HRV,2014,68.57,15.27506,4233.377,94.495,Europe,"Croatia, Republic of"
CUB,1990,0.0,12.315999999999999,10597.0,86.3501,North America,"Cuba, Republic of"
CUB,1991,0.0,10.360999999999999,10673.5,77.1169,North America,"Cuba, Republic of"
CUB,1992,0.0,10.341,10736.4,68.1863,North America,"Cuba, Republic of"
CUB,1993,0.0,9.277999999999999,10789.3,58.0414,North America,"Cuba, Republic of"
CUB,1994,0.0,9.245,10838.5,58.4575,North America,"Cuba, Republic of"
CUB,1995,9.165801185889692e-05,9.437000000000001,10888.2,59.894,North America,"Cuba, Republic of"
CUB,1996,0.0319490013609362,10.1,10939.3,64.5889,North America,"Cuba, Republic of"
CUB,1997,0.06822021375848901,10.747,10989.7,66.3814,North America,"Cuba, Republic of"
CUB,1998,0.226699198908507,10.751,11038.7,66.4887,North America,"Cuba, Republic of"
CUB,1999,0.314690541189058,11.3231,11084.7,70.6048,North America,"Cuba, Republic of"
CUB,2000,0.541182548811058,11.82116,11126.4,74.7815,North America,"Cuba, Republic of"
CUB,2001,1.07975172188907,12.069460000000001,11164.7,77.1633,North America,"Cuba, Republic of"
CUB,2002,3.77058503769014,12.39386,11199.7,78.2632,North America,"Cuba, Republic of"
CUB,2003,5.241269053692901,12.50338,11229.2,81.2321,North America,"Cuba, Republic of"
CUB,2004,8.40798475900703,12.337404,11250.4,85.9193,North America,"Cuba, Republic of"
CUB,2005,9.73806220781346,12.11686,11261.6,95.5421,North America,"Cuba, Republic of"
CUB,2006,11.159601314761698,12.861460000000001,11261.2,107.072,North America,"Cuba, Republic of"
CUB,2007,11.69,13.630066000000001,11251.1,114.846,North America,"Cuba, Republic of"
CUB,2008,12.94,13.861379999999999,11237.0,119.575,North America,"Cuba, Republic of"
CUB,2009,14.33,13.97112,11226.7,121.31,North America,"Cuba, Republic of"
CUB,2010,15.9,13.61762,11225.8,124.21,North America,"Cuba, Republic of"
CUB,2011,16.0172907996413,13.942779999999999,11236.7,127.691,North America,"Cuba, Republic of"
CUB,2012,21.2,14.460360000000001,11257.1,131.541,North America,"Cuba, Republic of"
CUB,2013,27.93,15.097579999999999,11282.7,135.155,North America,"Cuba, Republic of"
CUB,2014,30.0,15.288720000000001,11306.9,136.571,North America,"Cuba, Republic of"
CZE,1993,0.581319529448969,48.63235,10330.9,203.3465,Europe,Czech Republic
CZE,1994,1.25921783780867,50.37085,10333.5,207.8598,Europe,Czech Republic
CZE,1995,1.4535758401741001,53.14985,10325.75,220.2814,Europe,Czech Republic
CZE,1996,1.9403781932925201,55.006,10313.7,229.4632,Europe,Czech Republic
CZE,1997,2.9156986951956805,54.890390000000004,10302.85,228.2203,Europe,Czech Republic
CZE,1998,3.89590606502968,53.983000000000004,10293.2,227.4304,Europe,Czech Republic
CZE,1999,6.832802017902139,52.193000000000005,10282.43,230.2312,Europe,Czech Republic
CZE,2000,9.780527888343931,53.637,10249.3,240.2004,Europe,Czech Republic
CZE,2001,14.6971721171129,55.48092,10212.75,247.4796,Europe,Czech Republic
CZE,2002,23.93,55.417559999999995,10195.85,251.1667,Europe,Czech Republic
CZE,2003,34.3,56.7624,10194.33,260.1592,Europe,Czech Republic
CZE,2004,35.5,58.1821,10197.55,272.2942,Europe,Czech Republic
CZE,2005,35.27,59.30822,10214.3,290.4688,Europe,Czech Republic
CZE,2006,47.93,61.0812,10242.73,310.6371,Europe,Czech Republic
CZE,2007,51.93,61.48862,10309.95,327.8966,Europe,Czech Republic
CZE,2008,62.97,62.17361999999999,10394.9,336.156,Europe,Czech Republic
CZE,2009,64.43,58.80644,10448.47,320.9719,Europe,Czech Republic
CZE,2010,68.82,61.033,10477.48,328.2984,Europe,Czech Republic
CZE,2011,70.49,60.396359999999994,10498.45,334.0812,Europe,Czech Republic
CZE,2012,73.4300078241036,60.467459999999996,10512.12,331.704,Europe,Czech Republic
CZE,2013,74.1104,60.1625,10513.8,331.5589,Europe,Czech Republic
CZE,2014,79.71,60.18048,10528.58,339.0576,Europe,Czech Republic
DNK,1990,0.0972772676449777,28.868000000000002,5142.32,186.2302,Europe,"Denmark, Kingdom of"
DNK,1991,0.19405651469066001,29.92,5156.255,188.6607,Europe,"Denmark, Kingdom of"
DNK,1992,0.386913951111101,30.491999999999997,5173.68,192.3527,Europe,"Denmark, Kingdom of"
DNK,1993,0.5783299758065289,30.788,5190.63,192.3735,Europe,"Denmark, Kingdom of"
DNK,1994,1.3443077496845202,31.391,5208.565,202.6316,Europe,"Denmark, Kingdom of"
DNK,1995,3.82565642047484,31.453000000000003,5237.785,208.7665,Europe,"Denmark, Kingdom of"
DNK,1996,5.714987841363371,31.910999999999998,5266.085,214.8209,Europe,"Denmark, Kingdom of"
DNK,1997,11.382004936375502,32.452,5287.4580000000005,221.8261,Europe,"Denmark, Kingdom of"
DNK,1998,22.6687461463132,32.28073,5306.56,226.7465,Europe,"Denmark, Kingdom of"
DNK,1999,30.592040650914303,32.573,5323.855,233.4308,Europe,"Denmark, Kingdom of"
DNK,2000,39.1724308555053,32.78184,5342.015,242.1775,Europe,"Denmark, Kingdom of"
DNK,2001,42.9575247201878,32.887440000000005,5361.175,244.1708,Europe,"Denmark, Kingdom of"
DNK,2002,64.25,33.20028,5377.825,245.3096,Europe,"Denmark, Kingdom of"
DNK,2003,76.26,33.3268,5392.34,246.2665,Europe,"Denmark, Kingdom of"
DNK,2004,80.93,33.92788,5406.24,252.8374,Europe,"Denmark, Kingdom of"
DNK,2005,82.74,34.55092,5421.438,258.7452,Europe,"Denmark, Kingdom of"
DNK,2006,86.65,34.972840000000005,5439.725,268.8699,Europe,"Denmark, Kingdom of"
DNK,2007,85.03,34.726040000000005,5465.024,271.3145,Europe,"Denmark, Kingdom of"
DNK,2008,85.02,34.356,5498.08,269.9255,Europe,"Denmark, Kingdom of"
DNK,2009,86.84,32.82,5526.007,256.6813,Europe,"Denmark, Kingdom of"
DNK,2010,88.72,33.561840000000004,5550.918000000001,261.4838,Europe,"Denmark, Kingdom of"
DNK,2011,89.8100133895232,33.1318,5573.058000000001,264.9794,Europe,"Denmark, Kingdom of"
DNK,2012,92.2600117153012,32.85696,5594.335,265.5795,Europe,"Denmark, Kingdom of"
DNK,2013,94.6297,32.8274,5618.005,268.0582,Europe,"Denmark, Kingdom of"
DNK,2014,95.99,32.25744,5647.535,272.3993,Europe,"Denmark, Kingdom of"
DJI,1990,0.0,0.15624000000000002,590.393,2.74229,Africa,"Djibouti, Republic of"
DJI,1991,0.0,0.15717,598.391,2.6200799999999997,Africa,"Djibouti, Republic of"
DJI,1992,0.0,0.15717,606.39,2.6348,Africa,"Djibouti, Republic of"
DJI,1993,0.0,0.15903,614.388,2.45693,Africa,"Djibouti, Republic of"
DJI,1994,0.0,0.15903,622.387,2.42351,Africa,"Djibouti, Republic of"
DJI,1995,0.0160308304932045,0.16089,630.385,2.33915,Africa,"Djibouti, Republic of"
DJI,1996,0.0311662407280434,0.16182,647.823,2.25184,Africa,"Djibouti, Republic of"
DJI,1997,0.0829414975916805,0.16368,665.262,2.22447,Africa,"Djibouti, Republic of"
DJI,1998,0.0946960039743184,0.16368,682.7,2.22701,Africa,"Djibouti, Republic of"
DJI,1999,0.10576190879092999,0.16368,700.1389999999999,2.29201,Africa,"Djibouti, Republic of"
DJI,2000,0.19450052839995605,0.1674,717.577,2.30836,Africa,"Djibouti, Republic of"
DJI,2001,0.34352626296420197,0.16647,730.711,2.34975,Africa,"Djibouti, Republic of"
DJI,2002,0.48697170451894,0.17484,743.845,2.42575,Africa,"Djibouti, Republic of"
DJI,2003,0.6259402293998879,0.17484,756.98,2.50305,Africa,"Djibouti, Republic of"
DJI,2004,0.7813171750686608,0.18786,770.1139999999999,2.57259,Africa,"Djibouti, Republic of"
DJI,2005,0.9536114493005692,0.2232,783.248,2.65263,Africa,"Djibouti, Republic of"
DJI,2006,1.27004115919322,0.24459,794.637,2.78063,Africa,"Djibouti, Republic of"
DJI,2007,1.62,0.28271999999999997,806.0260000000001,2.9201099999999998,Africa,"Djibouti, Republic of"
DJI,2008,2.26,0.29667,817.416,3.08964,Africa,"Djibouti, Republic of"
DJI,2009,4.0,0.30504000000000003,828.805,3.13959,Africa,"Djibouti, Republic of"
DJI,2010,6.5,0.33108000000000004,840.194,3.26979,Africa,"Djibouti, Republic of"
DJI,2011,7.0,0.33852,854.955,3.50825,Africa,"Djibouti, Republic of"
DJI,2012,8.26723289204519,0.341775,869.716,3.67812,Africa,"Djibouti, Republic of"
DJI,2013,9.5,0.378975,884.4760000000001,3.86206,Africa,"Djibouti, Republic of"
DJI,2014,10.71,0.087885,899.237,4.13478,Africa,"Djibouti, Republic of"
DMA,1990,0.0,0.026969999999999997,70.422,0.5137970000000001,North America,"Dominica, Commonwealth of"
DMA,1991,0.0,0.0279,70.377,0.520721,North America,"Dominica, Commonwealth of"
DMA,1992,0.0,0.0279,70.546,0.531289,North America,"Dominica, Commonwealth of"
DMA,1993,0.0,0.0279,70.818,0.542772,North America,"Dominica, Commonwealth of"
DMA,1994,0.0,0.03069,71.044,0.542959,North America,"Dominica, Commonwealth of"
DMA,1995,0.548762736535662,0.04092,71.105,0.559416,North America,"Dominica, Commonwealth of"
DMA,1996,1.1655181456606298,0.039060000000000004,70.933,0.576781,North America,"Dominica, Commonwealth of"
DMA,1997,1.1655181456606298,0.0465,70.592,0.589387,North America,"Dominica, Commonwealth of"
DMA,1998,2.9253451907325094,0.05766,70.183,0.611632,North America,"Dominica, Commonwealth of"
DMA,1999,2.93216437713498,0.06602999999999999,69.828,0.613798,North America,"Dominica, Commonwealth of"
DMA,2000,8.81484419762881,0.06882,69.65,0.628162,North America,"Dominica, Commonwealth of"
DMA,2001,13.2452280386761,0.07254,69.671,0.627761,North America,"Dominica, Commonwealth of"
DMA,2002,18.424892767124103,0.06602999999999999,69.84,0.610008,North America,"Dominica, Commonwealth of"
DMA,2003,23.6204198529629,0.07067999999999999,70.102,0.648763,North America,"Dominica, Commonwealth of"
DMA,2004,30.3196130921568,0.07067999999999999,70.387,0.668554,North America,"Dominica, Commonwealth of"
DMA,2005,38.5436432637571,0.073656,70.58,0.6729390000000001,North America,"Dominica, Commonwealth of"
DMA,2006,39.39817430347,0.075516,70.718,0.704294,North America,"Dominica, Commonwealth of"
DMA,2007,40.2744630071599,0.076539,70.797,0.749038,North America,"Dominica, Commonwealth of"
DMA,2008,41.16,0.07746900000000001,70.829,0.802377,North America,"Dominica, Commonwealth of"
DMA,2009,42.02,0.082677,70.848,0.7929930000000001,North America,"Dominica, Commonwealth of"
DMA,2010,47.45,0.088257,70.877,0.798327,North America,"Dominica, Commonwealth of"
DMA,2011,51.3135,0.091047,70.91199999999999,0.796542,North America,"Dominica, Commonwealth of"
DMA,2012,55.1770141638519,0.09058200000000001,70.954,0.788107,North America,"Dominica, Commonwealth of"
DMA,2013,59.0,0.09058200000000001,71.01899999999999,0.780226,North America,"Dominica, Commonwealth of"
DMA,2014,62.86,0.09147201,71.09100000000001,0.81493,North America,"Dominica, Commonwealth of"
DOM,1990,0.0,2.59,7133.49,41.035,North America,Dominican Republic
DOM,1991,0.0,2.713,7270.41,41.4227,North America,Dominican Republic
DOM,1992,0.0,2.412,7408.34,45.7776,North America,Dominican Republic
DOM,1993,0.0,3.7060000000000004,7546.47,49.0839,North America,Dominican Republic
DOM,1994,0.0,3.234,7683.71,50.2145,North America,Dominican Republic
DOM,1995,0.0172336008439541,3.627,7819.24,52.9731,North America,Dominican Republic
DOM,1996,0.0749870526387339,4.734,7952.77,56.7508,North America,Dominican Republic
DOM,1997,0.142687565480216,4.802,8084.41,61.2932,North America,Dominican Republic
DOM,1998,0.233914189047576,5.175,8214.43,65.5903,North America,Dominican Republic
DOM,1999,1.1047438737636799,6.461,8343.29,69.9949,North America,Dominican Republic
DOM,2000,3.7046923558768796,5.7866599999999995,8471.32,73.9542,North America,Dominican Republic
DOM,2001,4.42939069666645,8.495619999999999,8598.6,75.2922,North America,Dominican Republic
DOM,2002,6.8237257325842,8.72988,8724.97,79.6503,North America,Dominican Republic
DOM,2003,7.89839293716387,9.19538,8850.32,79.4485,North America,Dominican Republic
DOM,2004,8.865553460704401,7.9525,8974.44,80.4908,North America,Dominican Republic
DOM,2005,11.4831977789344,10.5234,9097.26,87.9465,North America,Dominican Republic
DOM,2006,14.844928365458902,11.45994,9218.68,97.3314,North America,Dominican Republic
DOM,2007,17.66,11.99174,9338.86,105.58,North America,Dominican Republic
DOM,2008,20.82,9.957,9458.08,108.958,North America,Dominican Republic
DOM,2009,27.72,9.8715,9576.74,109.988,North America,Dominican Republic
DOM,2010,31.4,12.064060000000001,9695.12,119.147,North America,Dominican Republic
DOM,2011,38.0,12.9394,9813.22,122.895,North America,Dominican Republic
DOM,2012,41.2,13.66262,9930.92,126.24700000000001,North America,Dominican Republic
DOM,2013,45.9,14.50736,10048.2,132.39700000000002,North America,Dominican Republic
DOM,2014,49.58,14.122279999999998,10165.2,141.741,North America,Dominican Republic
ECU,1990,0.0,4.784,10230.9,78.6997,South America,"Ecuador, Republic of"
ECU,1991,0.0,5.162999999999999,10472.5,82.786,South America,"Ecuador, Republic of"
ECU,1992,0.00511803538907445,5.404,10716.1,84.0397,South America,"Ecuador, Republic of"
ECU,1993,0.0164007512637462,5.51,10961.5,84.2895,South America,"Ecuador, Republic of"
ECU,1994,0.034833586115011,6.027,11208.0,88.2543,South America,"Ecuador, Republic of"
ECU,1995,0.043833641162384,6.077000000000001,11455.2,89.7974,South America,"Ecuador, Republic of"
ECU,1996,0.08616127564181099,6.921,11703.2,91.9543,South America,"Ecuador, Republic of"
ECU,1997,0.11021795940604699,6.852,11951.5,95.6794,South America,"Ecuador, Republic of"
ECU,1998,0.125272771019497,7.367999999999999,12198.5,97.7036,South America,"Ecuador, Republic of"
ECU,1999,0.823371634386107,7.638999999999999,12442.1,91.5488,South America,"Ecuador, Republic of"
ECU,2000,1.46218853556457,7.81482,12681.1,96.3983,South America,"Ecuador, Republic of"
ECU,2001,2.67044367376705,8.047260000000001,12914.7,100.26899999999999,South America,"Ecuador, Republic of"
ECU,2002,4.26079691519764,8.26422,13143.5,104.37700000000001,South America,"Ecuador, Republic of"
ECU,2003,4.46022834472698,8.609717,13369.7,107.219,South America,"Ecuador, Republic of"
ECU,2004,4.83444263759525,10.448442,13596.4,116.023,South America,"Ecuador, Republic of"
ECU,2005,5.994255160973309,10.47188,13825.8,122.162,South America,"Ecuador, Republic of"
ECU,2006,7.2,12.17881,14059.4,127.542,South America,"Ecuador, Republic of"
ECU,2007,10.8,13.8345,14296.5,130.335,South America,"Ecuador, Republic of"
ECU,2008,18.8,15.10904,14535.7,138.62,South America,"Ecuador, Republic of"
ECU,2009,24.6,15.685039999999999,14774.4,139.406,South America,"Ecuador, Republic of"
ECU,2010,29.03,16.358,15011.1,144.32,South America,"Ecuador, Republic of"
ECU,2011,31.3668083587433,17.817239999999998,15243.9,155.675,South America,"Ecuador, Republic of"
ECU,2012,35.1351464545516,19.02034,15474.1,164.459,South America,"Ecuador, Republic of"
ECU,2013,40.3536842279418,20.0151,15707.5,172.59400000000002,South America,"Ecuador, Republic of"
ECU,2014,43.0,21.07576,15951.8,179.13299999999998,South America,"Ecuador, Republic of"
EGY,1990,0.0,37.2011,56134.5,373.759,Africa,"Egypt, Arab Republic of"
EGY,1991,0.0,38.1351,57424.6,377.965,Africa,"Egypt, Arab Republic of"
EGY,1992,0.0,38.7831,58666.8,394.871,Africa,"Egypt, Arab Republic of"
EGY,1993,0.000975791364357015,42.7351,59880.7,406.32599999999996,Africa,"Egypt, Arab Republic of"
EGY,1994,0.00638326960356752,45.1791,61095.8,422.47,Africa,"Egypt, Arab Republic of"
EGY,1995,0.031319638236881,47.1512,62334.0,442.083,Africa,"Egypt, Arab Republic of"
EGY,1996,0.0614668989377844,47.7252,63601.6,464.13699999999994,Africa,"Egypt, Arab Republic of"
EGY,1997,0.0904802447092506,51.7532,64892.3,489.629,Africa,"Egypt, Arab Republic of"
EGY,1998,0.147987376854339,55.4512,66200.3,516.928,Africa,"Egypt, Arab Republic of"
EGY,1999,0.29044527831606604,60.2692,67515.6,548.22,Africa,"Egypt, Arab Republic of"
EGY,2000,0.641265037504813,63.55766,68831.6,583.1419999999999,Africa,"Egypt, Arab Republic of"
EGY,2001,0.838945611477604,68.22234,70152.7,603.757,Africa,"Egypt, Arab Republic of"
EGY,2002,2.71999971465421,72.80158,71485.0,618.188,Africa,"Egypt, Arab Republic of"
EGY,2003,4.03788510706701,78.82444,72826.1,637.93,Africa,"Egypt, Arab Republic of"
EGY,2004,11.92,83.19628,74172.1,664.034,Africa,"Egypt, Arab Republic of"
EGY,2005,12.75,89.77856,75523.6,693.7280000000001,Africa,"Egypt, Arab Republic of"
EGY,2006,13.66,96.58724000000001,76873.7,740.3610000000001,Africa,"Egypt, Arab Republic of"
EGY,2007,16.03,105.10491999999999,78232.1,789.762,Africa,"Egypt, Arab Republic of"
EGY,2008,18.01,110.3832,79636.1,836.959,Africa,"Egypt, Arab Republic of"
EGY,2009,20.0,117.40596000000001,81134.8,875.258,Africa,"Egypt, Arab Republic of"
EGY,2010,21.6,122.69823999999998,82761.2,922.9110000000001,Africa,"Egypt, Arab Republic of"
EGY,2011,25.6,121.55734,84529.2,924.768,Africa,"Egypt, Arab Republic of"
EGY,2012,26.4,123.30362,86422.2,951.17,Africa,"Egypt, Arab Republic of"
EGY,2013,29.4,120.9243,88404.6,976.528,Africa,"Egypt, Arab Republic of"
EGY,2014,31.7,130.5853,90424.7,1024.15,Africa,"Egypt, Arab Republic of"
SLV,1990,0.0,1.6640000000000001,5270.07,25.9973,North America,"El Salvador, Republic of"
SLV,1991,0.0,1.61,5342.19,26.3868,North America,"El Salvador, Republic of"
SLV,1992,0.0,1.729,5416.33,28.2394,North America,"El Salvador, Republic of"
SLV,1993,0.0,2.028,5490.48,29.881999999999998,North America,"El Salvador, Republic of"
SLV,1994,0.0,2.4219999999999997,5561.92,31.2841,North America,"El Salvador, Republic of"
SLV,1995,0.0,2.801,5628.6,32.7648,North America,"El Salvador, Republic of"
SLV,1996,0.0863895807254479,2.8939999999999997,5689.94,33.0322,North America,"El Salvador, Republic of"
SLV,1997,0.256960679362923,3.134,5746.29,34.0683,North America,"El Salvador, Republic of"
SLV,1998,0.42525367232061295,3.2439999999999998,5797.76,34.9717,North America,"El Salvador, Republic of"
SLV,1999,0.845428741432214,3.4410000000000003,5844.83,35.7285,North America,"El Salvador, Republic of"
SLV,2000,1.17739726914477,4.0621,5887.93,36.1309,North America,"El Salvador, Republic of"
SLV,2001,1.5,3.9271,5927.0,36.4476,North America,"El Salvador, Republic of"
SLV,2002,1.9,3.8031,5962.14,37.0225,North America,"El Salvador, Republic of"
SLV,2003,2.5,4.0101,5994.08,37.6021,North America,"El Salvador, Republic of"
SLV,2004,3.2,4.0047,6023.8,37.9365,North America,"El Salvador, Republic of"
SLV,2005,4.2,4.4625,6052.12,38.9643,North America,"El Salvador, Republic of"
SLV,2006,5.5,4.9101,6079.4,40.6562,North America,"El Salvador, Republic of"
SLV,2007,6.11,5.2991,6105.81,41.4129,North America,"El Salvador, Republic of"
SLV,2008,10.08,5.1531,6131.77,42.294,North America,"El Salvador, Republic of"
SLV,2009,12.11,5.1631,6157.68,41.4118,North America,"El Salvador, Republic of"
SLV,2010,15.9,5.07158,6183.88,42.2835,North America,"El Salvador, Republic of"
SLV,2011,18.9,5.2248,6210.57,43.8967,North America,"El Salvador, Republic of"
SLV,2012,20.3213877242007,5.4433,6237.92,45.1322,North America,"El Salvador, Republic of"
SLV,2013,23.1093,5.75914,6266.08,46.1412,North America,"El Salvador, Republic of"
SLV,2014,29.7,5.70252,6295.12,46.9308,North America,"El Salvador, Republic of"
GNQ,1990,0.0,0.01581,419.18800000000005,0.370182,Africa,"Equatorial Guinea, Republic of"
GNQ,1991,0.0,0.01581,432.844,0.366398,Africa,"Equatorial Guinea, Republic of"
GNQ,1992,0.0,0.01674,447.269,0.493705,Africa,"Equatorial Guinea, Republic of"
GNQ,1993,0.0,0.01674,462.63699999999994,0.548176,Africa,"Equatorial Guinea, Republic of"
GNQ,1994,0.0,0.01674,479.099,0.639551,Africa,"Equatorial Guinea, Republic of"
GNQ,1995,0.0,0.017669999999999998,496.76800000000003,0.751384,Africa,"Equatorial Guinea, Republic of"
GNQ,1996,0.0,0.017669999999999998,515.844,1.25166,Africa,"Equatorial Guinea, Republic of"
GNQ,1997,0.0414622921184329,0.0186,536.4590000000001,3.1288,Africa,"Equatorial Guinea, Republic of"
GNQ,1998,0.0944237738972509,0.019530000000000002,558.496,3.8726599999999998,Africa,"Equatorial Guinea, Republic of"
GNQ,1999,0.0974159446521569,0.019530000000000002,581.765,4.8665400000000005,Africa,"Equatorial Guinea, Republic of"
GNQ,2000,0.132354665123789,0.07783999999999999,606.18,5.75292,Africa,"Equatorial Guinea, Republic of"
GNQ,2001,0.16526042288306,0.04376,631.6619999999999,9.39911,Africa,"Equatorial Guinea, Republic of"
GNQ,2002,0.321197997152044,0.09752000000000001,658.388,11.2284,Africa,"Equatorial Guinea, Republic of"
GNQ,2003,0.5205242720468061,0.1098,686.67,12.7954,Africa,"Equatorial Guinea, Republic of"
GNQ,2004,0.8439302846070491,0.15104,716.949,17.6575,Africa,"Equatorial Guinea, Republic of"
GNQ,2005,1.14978967061811,0.2407,749.5269999999999,20.6149,Africa,"Equatorial Guinea, Republic of"
GNQ,2006,1.2791935963568601,0.29091999999999996,784.4939999999999,22.2032,Africa,"Equatorial Guinea, Republic of"
GNQ,2007,1.55712305943539,0.34496,821.686,25.5964,Africa,"Equatorial Guinea, Republic of"
GNQ,2008,1.82,0.40114,860.8389999999999,30.1523,Africa,"Equatorial Guinea, Republic of"
GNQ,2009,2.13,0.45048,901.5889999999999,30.5573,Africa,"Equatorial Guinea, Republic of"
GNQ,2010,6.0,0.50502,943.64,27.8304,Africa,"Equatorial Guinea, Republic of"
GNQ,2011,11.5,0.57228,986.8610000000001,29.646,Africa,"Equatorial Guinea, Republic of"
GNQ,2012,13.9431821913076,0.79574,1031.19,32.1104,Africa,"Equatorial Guinea, Republic of"
GNQ,2013,16.4,1.2565,1076.41,30.7832,Africa,"Equatorial Guinea, Republic of"
GNQ,2014,18.86,1.43134,1122.27,30.910999999999998,Africa,"Equatorial Guinea, Republic of"
ERI,1994,0.0,0.131,2215.11,3.61721,Africa,"Eritrea, State of"
ERI,1995,0.0,0.138,2204.23,3.70137,Africa,"Eritrea, State of"
ERI,1996,0.0,0.157,2221.86,4.03945,Africa,"Eritrea, State of"
ERI,1997,0.00901771801235067,0.1494,2239.5,4.35865,Africa,"Eritrea, State of"
ERI,1998,0.0087742362685396,0.152962,2257.14,4.44422,Africa,"Eritrea, State of"
ERI,1999,0.0254950284694485,0.163,2274.78,4.45252,Africa,"Eritrea, State of"
