Country,Date,int_perc,electricity_consumed,energy_consumed,population,GDP
LSO,2004,2.17552433931097,0.30121,4.476188041077793,2005.95,3.47338
LSO,2005,2.58024548419449,0.43987,5.325289875808446,1996.11,3.58425
LSO,2006,2.97970818724486,0.52825,5.655150609820449,1989.93,3.74656
LSO,2007,3.44543125970873,0.56522,7.383856578841723,1986.93,3.9554
LSO,2008,3.58,0.59312,6.191119553828885,1987.13,4.37874
LSO,2009,3.72,0.72664,7.060603068628339,1990.14,4.46662
LSO,2010,3.86,0.84642,7.532112406480351,1995.57,4.76772
LSO,2011,4.2248,0.7157,6.772721321595579,2003.79,5.02281
LSO,2012,4.58961762996709,0.76198,7.0675992704678405,2014.99,5.36165
LSO,2013,5.0,0.76395,7.131224318595236,2028.53,5.58625
LSO,2014,11.0,0.75553,7.261273647214275,2043.45,5.74726
LBR,1990,0.0,0.27993,3.948367596535512,2075.92,3.05554
LBR,1991,0.0,0.25389,2.2307816388603015,2069.67,2.62088
LBR,1992,0.0,0.26226,2.3463210269408408,2063.41,1.70133
LBR,1993,0.0,0.2604,2.5971982057788408,2057.16,1.14031
LBR,1994,0.0,0.2604,2.6051129796041756,2050.91,0.892158
LBR,1995,0.0,0.2604,2.6130761402873826,2044.66,0.854096
LBR,1996,0.0,0.2604,2.5163524272927607,2205.42,0.957612
LBR,1997,0.00448944262671901,0.27342,2.339048657112549,2366.17,1.97534
LBR,1998,0.00409938718261007,0.279,2.266117882568967,2526.93,2.57207
LBR,1999,0.0113287318542038,0.186,2.1305740245340794,2687.69,3.13127
LBR,2000,0.0177027057169472,0.186,2.265137552001963,2848.45,4.02734
LBR,2001,0.033812227177592,0.186,2.3547774061210416,2922.38,4.14495
LBR,2002,0.0327133071190699,0.186,2.2655722042505597,2996.31,4.30093
LBR,2003,0.0318689345450327,0.186,2.421411716635126,3070.25,3.00442
LBR,2004,0.0310111848040233,0.186,2.5649093793386513,3144.18,3.08313
LBR,2005,0.0310111848040233,0.186,2.9333599807368316,3218.11,3.24594
LBR,2006,0.0310111848040233,0.186,2.883960499838936,3352.76,3.50705
LBR,2007,0.551376580555429,0.2325,2.5878431707765888,3487.41,3.84145
LBR,2008,0.53,0.2325,2.2075075851888153,3622.06,4.11595
LBR,2009,2.0,0.2325,1.9427957000023972,3756.71,4.33412
LBR,2010,2.3,0.2325,2.9529884286925387,3891.36,4.5985
LBR,2011,2.5,0.2604,3.192677218685825,4007.53,4.9756
LBR,2012,2.6,0.2604,3.4413110006865164,4123.71,5.37336
LBR,2013,3.2,0.26226,2.9606715808607786,4239.88,5.84106
LBR,2014,5.41,0.26226,3.79472781869855,4356.06,5.882
LBY,1990,0.0,12.619,114.50844752598205,4436.66,67.5283
LBY,1991,0.0,12.959,116.71249601144304,4544.25,78.0999
LBY,1992,0.0,13.327,106.4167761078501,4650.9,75.9816
LBY,1993,0.0,13.239,107.82810602444097,4755.13,73.1223
LBY,1994,0.0,13.881,109.19122860138377,4854.87,74.537
LBY,1995,0.0,14.267,111.84862592951826,4948.8,72.882
LBY,1996,0.0,14.119,116.15904111656279,5036.17,74.4374
LBY,1997,0.0,14.443,120.36201321412034,5118.01,78.3176
LBY,1998,0.0,10.086,114.07668267981843,5196.77,75.5356
LBY,1999,0.133617289160985,10.599,101.43560141169692,5275.92,76.1018
LBY,2000,0.187042622337565,10.97424,135.61361640913202,5357.89,77.8814
LBY,2001,0.366533175284228,11.31134,134.5614983677171,5443.25,78.2799
LBY,2002,2.24441822165946,14.28114,136.50982311317713,5531.1,77.3012
LBY,2003,2.81451798740855,15.43142,132.3542694913546,5620.54,87.3231
LBY,2004,3.53283816154549,16.44788,133.46258038743085,5710.16,91.1965
LBY,2005,3.91778797710285,18.517,135.91866218031214,5798.62,100.581
LBY,2006,4.30105178913002,20.84,122.76178861805745,5886.87,107.335
LBY,2007,4.72199937850513,21.087,120.15639554369443,5974.79,112.795
LBY,2008,9.0,19.336,123.01569039248554,6058.74,129.3
LBY,2009,10.8,18.084,139.05974507775483,6133.99,128.335
LBY,2010,14.0,18.88188,145.13783549301593,6197.67,133.885
LBY,2011,14.0,16.17742,94.49773367289642,6247.44,51.856
LBY,2012,14.0,25.74492,117.02674920986588,6285.75,116.525
LBY,2013,16.5,28.4867,125.17922271583062,6320.35,75.224
LBY,2014,17.76,28.36962,121.45320723302588,6362.04,43.5385
LTU,1992,0.0,10.656,129.58665854339029,3693.93,47.2825
LTU,1993,0.0,9.021,105.62780487617313,3671.3,39.6105
LTU,1994,0.0,8.381,91.76844154361766,3642.99,35.7421
LTU,1995,0.0,8.419,98.71404718483359,3615.21,36.1678
LTU,1996,0.277421291418305,8.37,102.65334374470214,3588.01,37.9773
LTU,1997,0.978422157292264,8.302,101.38443216412486,3562.26,41.1265
LTU,1998,1.97206374498849,8.569,113.52737481568889,3536.4,44.2287
LTU,1999,2.92305470000236,8.234,86.4147526901546,3512.07,43.7258
LTU,2000,6.42706749477765,8.26574,80.60222130946113,3487.0,45.3557
LTU,2001,7.17935699381369,8.00776,91.26512086959816,3454.64,48.3406
LTU,2002,17.69,8.21864,99.29754735776555,3431.5,51.596
LTU,2003,25.91,8.5413,103.13923591083244,3398.93,57.011
LTU,2004,31.23,8.96488,105.4493173254876,3355.22,60.7209
LTU,2005,36.22,8.874113,100.56595715458722,3289.83,65.5356
LTU,2006,43.9,9.32336,98.45413997026664,3249.98,70.413
LTU,2007,49.9,9.6115,109.83837415584338,3212.6,78.2272
LTU,2008,55.22,9.9867,114.98385919980961,3183.86,80.1148
LTU,2009,59.76,9.19864,102.21728634606266,3141.98,68.3485
LTU,2010,62.12,9.24302,86.89360744469367,3052.59,69.4313
LTU,2011,63.6399774002179,9.48738,92.30201486492828,3003.64,73.6781
LTU,2012,67.2299893276414,9.65886,93.05193649024089,2971.91,76.4813
LTU,2013,68.4529,9.6935,93.5733781553662,2943.47,79.2713
LTU,2014,72.13,9.90034,88.21923697569717,2921.26,82.0243
LUX,1990,0.0,4.14,385.8136227811619,382.488,23.612
LUX,1991,0.0,4.264,408.291472878484,387.65,25.653
LUX,1992,0.153198790750878,4.242,401.87830977737275,392.819,26.12
LUX,1993,0.30215512140341,4.387,402.09935967172066,398.156,27.2172
LUX,1994,0.496486119489314,4.707,387.82313612548256,403.606,28.2569
LUX,1995,1.59094191103942,5.011,342.55383314621696,409.369,29.4522
LUX,1996,5.5516533064923,4.907,345.509043069073,414.881,29.8611
LUX,1997,7.14270408491247,5.152,337.5623046547451,420.1,31.566
LUX,1998,11.7455537206391,5.333,326.3096489541407,425.362,33.4741
LUX,1999,17.3879577959488,5.524,338.6463263381586,431.256,36.313
LUX,2000,22.8873279731211,5.8151,356.0756137308189,436.975,39.3052
LUX,2001,36.163422506306,6.16693,367.2787174704465,442.156,40.3004
LUX,2002,39.84,5.74857,383.30609305209805,446.706,41.8397
LUX,2003,54.55,5.9818,395.95179278467054,452.462,42.5213
LUX,2004,65.88,6.22082,438.2714807537299,458.879,44.0573
LUX,2005,70.0,5.98358,437.05394973098964,466.14,45.4551
LUX,2006,72.51,6.44118,424.6909534659285,473.524,47.8088
LUX,2007,78.92,6.5513,410.8674803495923,480.945,51.8032
LUX,2008,82.23,6.44188,401.5578964550962,489.862,51.1402
LUX,2009,87.31,5.94242,372.43052447442705,498.854,48.9113
LUX,2010,90.62,6.45498,388.5418260228516,508.175,51.2908
LUX,2011,90.0298585646936,6.37448,373.8239102722789,519.973,52.5931
LUX,2012,91.9499237417387,6.10366,356.6287557055071,532.469,52.4078
LUX,2013,93.7765,6.12174,338.2297830108398,544.94,54.3229
LUX,2014,94.67,6.11994,320.8597586207228,557.979,56.657
MDG,1990,0.0,0.53382,1.440637273748286,11598.7,21.4937
MDG,1991,0.0,0.52824,1.449427594383119,11942.8,20.1383
MDG,1992,0.0,0.5394,1.5231003932882663,12301.3,20.3761
MDG,1993,0.0,0.54033,1.4942337543338184,12675.5,20.804
MDG,1994,0.0,0.54312,1.5759044951638403,13066.5,20.7952
MDG,1995,0.0,0.56637,1.6035566493121967,13475.4,21.1443
MDG,1996,0.00369519572084511,0.61752,1.5984002159308222,13902.7,21.5998
MDG,1997,0.0143336470251985,0.64635,1.584742195598768,14347.9,22.3975
MDG,1998,0.0625610230645809,0.6975,1.5598181812994987,14808.8,23.2749
MDG,1999,0.168608781293706,0.72261,1.51528124963507,15282.5,24.3686
MDG,2000,0.196394691006341,0.7254,2.0747877818549583,15766.8,25.4547
MDG,2001,0.222511586178292,0.82398,1.9741891840623178,16260.9,26.9769
MDG,2002,0.339720154596142,0.80538,1.4791163161749614,16765.1,23.6296
MDG,2003,0.423252419277809,0.9207,1.8367154989191077,17279.1,25.9418
MDG,2004,0.525353654946669,1.023,1.9389361551326978,17803.0,27.3055
MDG,2005,0.567721802237403,1.03323,1.8198679425561362,18336.7,28.6042
MDG,2006,0.607552238860378,1.05462,1.742508001233336,18880.3,30.1484
MDG,2007,0.65,1.10112,1.8056034696937908,19433.5,31.87
MDG,2008,1.65,1.14576,1.8589291377539805,19996.5,34.0093
MDG,2009,1.63,1.14855,1.5941667386446048,20569.1,32.6562
MDG,2010,1.7,1.2363885,1.6465284424036912,21151.6,32.8584
MDG,2011,1.9,1.2539097,1.8125335467048949,21744.0,33.377
MDG,2012,2.3,1.5822462,2.0608408731033174,22346.6,34.3821
MDG,2013,3.0,1.7258382,2.1553006234274146,22961.3,35.173
MDG,2014,3.7,1.8319419,2.224302221403714,23589.9,36.3475
MLT,1990,0.0,1.13,77.7175134511022,355.91,6.19104
MLT,1991,0.0,1.224,81.04605523579666,359.543,6.57335
MLT,1992,0.0,1.281,84.3752608044202,362.977,6.88167
MLT,1993,0.0,1.29,88.22605044301424,366.431,7.17765
MLT,1994,0.0,1.308,91.94372023377939,376.433,7.38731
MLT,1995,0.224995698611644,1.382,88.75123991323862,378.404,8.07794
MLT,1996,1.05152747509852,1.341,91.33395458819918,381.405,8.39859
MLT,1997,3.92060513233349,1.364,96.72415582586218,384.176,8.80557
MLT,1998,6.50078399454974,1.408,100.72134463353275,386.397,9.11389
MLT,1999,7.75979803832306,1.516,110.99219252771228,388.759,9.48388
MLT,2000,13.1137087111024,1.56698,161.40078423144422,391.415,10.0758
MLT,2001,17.8778483243348,1.57042,176.34123909932447,394.641,9.96689
MLT,2002,28.92,1.65888,170.90636716554326,397.296,10.2188
MLT,2003,31.64,1.80784,197.3472833844026,399.867,10.6283
MLT,2004,34.62,1.79204,205.73633946080494,402.668,10.6503
MLT,2005,41.24,1.8496,174.51118226854445,404.999,11.0092
MLT,2006,40.41,1.84934,178.07194996536882,405.616,11.2919
MLT,2007,46.9,1.84424,192.92985222217385,407.832,11.83
MLT,2008,50.08,1.84128,198.30305581280928,410.926,12.2795
MLT,2009,58.86,1.69992,209.73831246985097,414.027,12.1393
MLT,2010,63.0,1.81922,249.79598281904086,414.989,12.8115
MLT,2011,68.0198237885462,1.86186,236.03664886487704,417.546,12.877
MLT,2012,68.1998742928975,1.93492,222.4364962280977,422.509,13.4037
MLT,2013,68.9138,1.93204,207.7469073650163,429.424,14.1347
MLT,2014,73.17,1.9848,207.68820523017453,439.691,15.2167
MWI,1990,0.0,0.6603,1.7030952813407183,9404.5,6.292
MWI,1991,0.0,0.70401,1.9120958115478255,9600.36,6.8413
MWI,1992,0.0,0.72819,1.9274160125738888,9685.97,6.33963
MWI,1993,0.0,0.88629,1.87496795317928,9710.33,6.95406
MWI,1994,0.0,0.93,1.9829460549046425,9745.7,6.24195
MWI,1995,0.0,0.94674,2.044300865901227,9844.42,7.28615
MWI,1996,0.0,0.94581,2.0373307137976036,10022.8,7.81926
MWI,1997,0.00466851795189877,0.97185,1.9895751024356731,10264.9,8.1158
MWI,1998,0.0180573651794229,1.10112,2.0424806083559393,10552.3,8.43193
MWI,1999,0.0872787549022295,1.07601,1.9695350344175484,10854.3,8.68845
MWI,2000,0.126780944756387,1.15413,2.086144475104003,11148.8,8.82539
MWI,2001,0.164020725330811,1.18017,1.9930271670839959,11432.0,8.38633
MWI,2002,0.21509472652259,1.23876,1.926223752435666,11713.7,8.5289
MWI,2003,0.278815116302304,1.25643,1.985314516041572,12000.2,9.01552
MWI,2004,0.347505334967577,1.38477,2.0637696295198036,12301.8,9.50421
MWI,2005,0.384489334082782,1.4136,1.9483472994537132,12626.0,9.81488
MWI,2006,0.425137489606563,1.44522,1.954722981607862,12973.7,10.2762
MWI,2007,0.965864736553132,1.47405,1.8923678619651088,13341.8,11.2627
MWI,2008,0.7,1.6089,2.1038322781525194,13727.9,12.1231
MWI,2009,1.07,1.59402,1.902874100373567,14128.2,13.1328
MWI,2010,2.26,1.81443,2.2173048235389645,14539.6,14.0355
MWI,2011,3.33,1.86837,2.1304122934498047,14962.1,14.7168
MWI,2012,4.3506,1.93998,2.081622480130402,15396.0,14.9943
MWI,2013,5.05,1.94766087,2.0611232990847235,15839.3,15.774
MWI,2014,5.83,2.049441,2.0764483234898763,16289.5,16.6732
MRT,1990,0.0,0.12369,6.677118204252818,2034.35,9.53085
MRT,1991,0.0,0.12648,6.7986001182856075,2090.2,9.70127
MRT,1992,0.0,0.12927,21.461303390969075,2146.06,9.88308
MRT,1993,0.0,0.12927,21.410019048469337,2201.92,10.4636
MRT,1994,0.0,0.13299,20.823281869344584,2257.77,10.1433
MRT,1995,0.0,0.1488,20.618320204078465,2313.63,11.1394
MRT,1996,0.0,0.16275,20.3067611812298,2376.95,11.7875
MRT,1997,0.00417252732901087,0.17577,19.79882792413618,2440.26,11.3108
MRT,1998,0.0405947949353934,0.18135,19.373342536826385,2503.58,11.625
MRT,1999,0.118464463622525,0.18879,18.895866799074,2566.9,12.052
MRT,2000,0.192031462434805,0.21358194,6.543570193443899,2630.22,11.5798
MRT,2001,0.261448551967195,0.25854,6.631285644682007,2709.01,11.4872
MRT,2002,0.363229414608579,0.46593,6.916459931200482,2787.81,11.6459
MRT,2003,0.424004895843197,0.44175,6.958378683880959,2866.61,12.4528
MRT,2004,0.481470438230954,0.48174,7.298787021287432,2945.4,13.0421
MRT,2005,0.669966474877597,0.46407,7.349538186627867,3024.2,14.1593
MRT,2006,0.97966125273203,0.42129,6.94701188746713,3118.2,16.7552
MRT,2007,1.43361319586788,0.44454,7.67806800105846,3212.2,16.4252
MRT,2008,1.87,0.50871,9.174699912286005,3306.2,16.3708
MRT,2009,2.28,0.5394,8.85374173666255,3400.2,16.3869
MRT,2010,4.0,0.58776,8.551671105260146,3494.2,16.8162
MRT,2011,4.5,0.7719,8.921094891278416,3604.62,17.5179
MRT,2012,5.0,0.84723,9.579104331043542,3715.04,18.301
MRT,2013,6.2,0.87327,8.418624950986286,3825.46,19.0606
MRT,2014,10.7,0.91419,9.818322240261367,3935.88,19.8754
MLI,1990,0.0,0.22413,1.0014509557486935,8449.92,3.44553
MLI,1991,0.0,0.2325,0.9819501061312971,8635.53,3.95055
MLI,1992,0.0,0.25203,1.0322187611083429,8850.33,3.87972
MLI,1993,0.0,0.27156,1.0138214603666489,9087.17,4.05461
MLI,1994,0.0,0.25575,0.989291353192164,9334.89,4.34455
MLI,1995,0.0,0.28365,0.9665460656856179,9585.66,5.96194
MLI,1996,0.00205522808921334,0.30318,0.9757521532734676,9837.58,7.16652
MLI,1997,0.0100859189174824,0.35247,0.9634891583452211,10094.4,7.98834
MLI,1998,0.01979388822134,0.35991,0.9598419454471748,10360.6,8.50857
MLI,1999,0.0609098733769416,0.36456,0.9350098187524077,10642.9,9.63303
MLI,2000,0.142545755049184,0.277,1.372450630795231,10946.5,10.0861
MLI,2001,0.185897413256084,0.268,1.3485920738848078,11271.6,11.5648
MLI,2002,0.2270455784917,0.246,1.3252508793223658,11616.9,12.4819
MLI,2003,0.310364443230575,0.267,1.2895319285302973,11982.7,14.0986
MLI,2004,0.432819639900985,0.27,1.2970695733723567,12369.1,13.2312
MLI,2005,0.507063135952247,0.593,1.4387717326132046,12775.5,14.6031
MLI,2006,0.729627280833101,0.638,1.6051313987306306,13203.4,16.4304
MLI,2007,0.81,0.601,1.787507599897448,13651.5,17.7946
MLI,2008,1.57,0.782,2.068919275734044,14113.6,19.4933
MLI,2009,1.8,0.888,2.490299502105421,14581.4,21.7831
MLI,2010,2.0,1.04392,2.6381147747735767,15049.3,24.1507
MLI,2011,2.2,1.19717,2.7617269591223743,15514.6,26.0223
MLI,2012,2.8,1.5399,2.8531782796708276,15979.5,28.9409
MLI,2013,3.5,1.86145,2.931140622378385,16449.8,30.9709
MLI,2014,7.0,1.75622,3.122116353887397,16934.2,33.3832
MUS,1990,0.0,0.66867,25.675360099657254,1055.87,8.56595
MUS,1991,0.0,0.73191,25.701420042651137,1068.43,8.94589
MUS,1992,0.0,0.81375,30.31031543756029,1082.95,9.52851
MUS,1993,0.0,0.86862,30.101537948336137,1098.6,10.0128
MUS,1994,0.0,0.90582,29.581212832184395,1114.15,10.4269
MUS,1995,0.0,0.9858,31.269961616204984,1128.68,10.874
MUS,1996,0.183769157934715,0.86025,30.96493303336092,1141.95,11.4816
MUS,1997,0.475629192563235,0.99789,30.95674233547358,1154.14,12.1346
MUS,1998,2.56527996182863,1.03695,31.51344238126779,1165.29,12.8714
MUS,1999,4.65221322700348,1.25457,34.455639326725006,1175.57,13.2075
MUS,2000,7.28153511499385,1.521222,46.26463640454722,1185.15,14.2909
MUS,2001,8.78090401892036,1.628656,46.87231526154619,1193.91,14.7693
MUS,2002,10.252624671916,1.666246,45.7428395428719,1201.81,15.0078
MUS,2003,12.1871062041308,1.784006,46.457603521805304,1208.99,15.897
MUS,2004,13.6890885885342,1.855926,47.61554889447877,1215.67,16.5854
MUS,2005,15.1722287524914,1.941066,50.76343662880269,1222.01,16.8802
MUS,2006,16.7,2.015026,52.72738828916356,1228.09,17.7015
MUS,2007,20.22,2.10817,54.46877224422044,1233.89,18.7153
MUS,2008,21.81,2.22215,55.81094261283186,1239.26,19.7235
MUS,2009,22.51,2.25939,53.62949995033387,1244.0,20.3774
MUS,2010,28.33,2.3719,57.60051765985208,1247.95,21.2693
MUS,2011,34.95,2.40526,58.89470549500217,1251.07,22.1365
MUS,2012,35.42,2.47192,59.269327820260614,1253.49,22.9105
MUS,2013,39.0,2.56542,60.00160736271552,1255.46,23.6803
MUS,2014,41.44,2.61354,61.740915285106404,1257.35,24.5671
MEX,1990,0.0,100.479,56.09629926483061,84139.4,1185.052
MEX,1991,0.00588069493112912,104.614,58.97923979304163,85705.88,1234.747
MEX,1992,0.0173078098676624,108.163,58.514563760114825,87265.93,1278.819
MEX,1993,0.0283050415762566,112.38,60.75121525395531,88813.72,1311.218
MEX,1994,0.0433391667851826,120.843,63.62142230536131,90343.43,1375.902
MEX,1995,0.102564189852775,125.129,60.76328721606735,91848.92,1289.355
MEX,1996,0.20040628032987,132.892,61.203191768463526,93326.07,1373.486
MEX,1997,0.627311539559522,144.607,61.273356856567055,94779.3,1470.571
MEX,1998,1.26578327821238,149.478,64.71618396353456,96217.03,1546.893
MEX,1999,1.85743622125093,157.565,63.79844613621518,97648.28,1589.314
MEX,2000,5.08138415338066,167.70656,65.52846259891272,99077.14,1664.031
MEX,2001,7.0380231165045,171.359611,64.36614194585424,100487.5,1660.932
MEX,2002,11.9,174.144567,63.60788138001479,101878.2,1660.149
MEX,2003,12.9,172.763284,64.91089148309281,103276.5,1684.507
MEX,2004,14.1,184.896798,65.63627787141085,104707.5,1746.627
MEX,2005,17.21,192.816976,66.78504874875074,106199.8,1790.482
MEX,2006,19.52,196.90321,68.61015549706829,107767.5,1870.95
MEX,2007,20.81,202.729931,68.74710779478461,109391.8,1913.631
MEX,2008,21.71,204.966229,68.49907902237497,111040.5,1931.245
MEX,2009,26.34,202.295448,67.0148607114358,112682.2,1833.299
MEX,2010,31.05,216.203627,65.87130512744281,114291.8,1927.31
MEX,2011,37.1762954125184,240.301962,66.75858779905882,115875.8,1998.062
MEX,2012,39.75,246.16414,65.5520957065471,117451.5,2066.557
MEX,2013,43.46,233.19569,65.23506504449513,119010.5,2099.283
MEX,2014,44.39,238.05706,63.527418421305114,120543.5,2159.245
MNG,1990,0.0,2.984,88.01772443548862,2184.14,11.242
MNG,1991,0.0,2.779,89.88879220359104,2217.92,10.2079
MNG,1992,0.0,2.584,79.36313165409415,2243.5,9.24208
MNG,1993,0.0,2.186,72.16932034892811,2263.2,8.96429
MNG,1994,0.0,2.18,66.76295855802115,2280.48,9.17157
MNG,1995,0.00881122479549147,2.35,65.65666504933617,2298.02,10.6704
MNG,1996,0.0181607493256454,2.37,64.85292118654479,2316.57,10.9214
MNG,1997,0.112742553679548,2.344,59.590950133081066,2335.74,11.3581
MNG,1998,0.145810541501754,2.343,58.92669184850655,2355.67,11.7593
MNG,1999,0.508471559914475,2.305,58.77265807475867,2376.23,12.1375
MNG,2000,1.25565200358112,2.4,60.87981382104385,2397.42,12.2657
MNG,2001,1.65323823906982,2.46738,60.275620331646,2419.59,12.394
MNG,2002,2.0395726034818,2.55332,63.66646486737409,2443.26,12.8702
MNG,2003,2.0395726034818,2.692512483,60.308002276186,2468.76,13.6577
MNG,2004,2.0395726034818,2.870012483,58.712394870460564,2496.39,15.1089
MNG,2005,2.0395726034818,3.049692483,59.574190542510415,2526.43,16.2049
MNG,2006,2.0395726034818,3.213472483,64.72822624081454,2558.85,17.5914
MNG,2007,9.0,3.363432483,66.64582982769521,2593.82,19.3941
MNG,2008,9.8,3.6497,64.9271502087015,2631.9,21.1203
MNG,2009,10.0,3.5966,63.711433438284246,2673.79,20.8524
MNG,2010,10.2,3.79474,65.96594574609956,2719.9,22.1797
MNG,2011,12.4999911084745,3.87644,65.28719206173601,2770.36,26.0694
MNG,2012,16.4,4.20158,67.10461421254413,2824.7,29.3231
MNG,2013,20.0,5.15982,67.61854049915739,2881.78,32.7159
MNG,2014,27.0,5.58502,64.68652889898766,2940.11,35.3597
MNE,2006,28.9,3.66888,84.78315635462437,617.863,8.26372
MNE,2007,30.8,3.4504,76.0495513674401,619.554,8.82565
MNE,2008,32.9,3.47366,85.70050878222581,621.312,9.4611
MNE,2009,35.1,2.95966,73.72876303049645,622.933,8.91236
MNE,2010,37.5,3.25268,91.85743006449356,624.279,9.15299
MNE,2011,35.6115412460109,3.46788,75.64930736238591,625.271,9.44589
MNE,2012,56.8387825490631,3.26398,73.40859423728433,625.931,9.19085
MNE,2013,60.31,2.73054,79.00336174980501,626.342,9.51253
MNE,2014,61.0,2.64174,70.53091096144178,626.65,9.68376
MAR,1990,0.0,8.37,11.99975002585285,24807.5,95.2471
MAR,1991,0.0,8.877,12.116911178022281,25260.4,102.12
MAR,1992,0.0,9.804,12.62999975212055,25711.4,99.978
MAR,1993,0.0,10.218,12.580607124077734,26155.2,99.2376
MAR,1994,0.0,10.35,13.669882325217563,26584.5,109.745
MAR,1995,0.00371049184239092,11.404,13.014496951754152,26994.3,103.813
MAR,1996,0.00567544423607259,11.617,13.021126608835655,27383.5,116.657
MAR,1997,0.0216352030716219,12.114,13.51392180089805,27754.6,114.837
MAR,1998,0.142300767186126,12.935,13.505718830549124,28110.4,123.149
MAR,1999,0.175595344602176,13.103,13.921440913663867,28455.5,123.801
MAR,2000,0.693791244805455,13.05014,13.726832519503592,28793.7,125.773
MAR,2001,1.37143810096418,14.35086,14.28648578985682,29126.3,135.271
MAR,2002,2.37325319241544,14.85642,14.384589637877518,29454.8,139.757
MAR,2003,3.35336668122363,16.3607,14.821177578266441,29782.9,148.585
MAR,2004,11.6079347729582,17.41062,16.755573202200956,30115.2,155.719
MAR,2005,15.0844445240204,18.31454,17.927287126332942,30455.6,160.358
MAR,2006,19.7711915653115,19.87216,18.253440012679608,30804.7,172.802
MAR,2007,21.5,21.26538,18.882801923530447,31163.7,177.296
MAR,2008,33.1,21.75128,19.290473889947737,31536.8,187.798
MAR,2009,41.3,22.2431,20.171794575734342,31929.1,195.768
MAR,2010,52.0,23.6714,21.595587116936574,32343.4,203.236
MAR,2011,46.107482597,25.53062,22.716988669870897,32781.9,213.895
MAR,2012,55.4160531914894,27.39044,22.844238894864638,33241.9,220.339
MAR,2013,56.0,25.77236,23.05531987809674,33715.7,230.331
MAR,2014,56.8,26.913914,23.296790961975045,34192.4,236.479
MOZ,1990,0.0,0.694,1.435630616063385,12987.3,5.99313
MOZ,1991,0.0,0.812,1.4355677461359544,13328.0,6.28679
MOZ,1992,0.0,0.672,1.367767462378676,13806.0,5.90316
MOZ,1993,0.0,1.08,1.4174031438661192,14371.0,6.52825
MOZ,1994,0.0,0.896,1.3179317353826598,14948.0,6.95496
MOZ,1995,0.0,0.807,1.341272828176164,15483.3,7.11174
MOZ,1996,0.00304297878897721,0.777,1.3600308753234547,15960.5,7.90859
MOZ,1997,0.0118426107556486,0.881,1.5746850730917474,16397.2,8.80228
MOZ,1998,0.0201970551654863,0.785,1.9065631590529264,16813.9,9.67607
MOZ,1999,0.056250628952345,1.967,4.5109230523886295,17244.2,10.8083
MOZ,2000,0.109592530041641,4.15736,6.026498798547869,17711.9,10.9368
MOZ,2001,0.160031946644069,7.01636,7.41185689966469,18221.9,12.259
MOZ,2002,0.259612611253739,5.79872,7.072427826392812,18764.2,13.3979
MOZ,2003,0.419538843913707,8.18478,6.970562733626124,19331.1,14.3259
MOZ,2004,0.679447835392438,8.85624,6.9102422950589135,19910.6,15.4619
MOZ,2005,0.854357118107528,9.15374,7.367937045169539,20493.9,16.4883
MOZ,2006,0.842954488044236,9.5688,7.805358621164036,21080.1,18.088
MOZ,2007,0.91,10.08022,8.472690321732271,21673.3,19.4865
MOZ,2008,1.56,9.34422,7.668024579154808,22276.6,20.9068
MOZ,2009,2.68,9.32422,8.028459899015926,22894.7,22.2269
MOZ,2010,4.17,10.55386,7.8812283886348595,23531.6,23.669
MOZ,2011,4.3,10.8888,8.619325690542635,24187.5,25.4213
MOZ,2012,4.8491,11.35184,9.041146871820034,24862.7,27.2665
MOZ,2013,5.4,11.42646,9.346463354400118,25560.8,29.1653
MOZ,2014,5.94,12.4256,9.922943111413637,26286.2,31.3231
MMR,1990,0.0,1.734,2.0738790240592415,41335.2,24.731
MMR,1991,0.0,1.614,2.0262797134449517,41890.2,24.5701
MMR,1992,0.0,1.771,2.093446037055448,42401.7,26.9438
MMR,1993,0.0,2.055,2.2115787375171934,42890.0,28.5711
MMR,1994,0.0,2.207,2.5580013182207733,43383.4,30.7076
MMR,1995,0.0,2.349,2.681133584170128,43901.6,32.8412
MMR,1996,0.0,2.407,2.674933502016041,44452.2,34.957
MMR,1997,0.0,2.719,2.8130956880513307,45027.2,36.9327
MMR,1998,0.0,2.759,3.077673232330453,45611.2,38.7621
MMR,1999,0.000151709352621516,2.919,3.0821756558412643,46181.1,43.0047
MMR,2000,0.000151709352621516,3.30344,3.686990376774787,46719.7,48.9161
MMR,2001,0.000289277380848561,3.03898,3.4129647671609105,47225.1,54.4652
MMR,2002,0.00042649350636189,3.61858,3.8239829803611496,47702.2,61.0149
MMR,2003,0.0240641491408465,4.029,4.184736159614436,48148.9,69.4618
MMR,2004,0.024337392002823,3.92994,4.362423331054855,48564.5,78.8841
MMR,2005,0.0652388555011476,3.45486,5.497570141441015,48949.9,89.5878
MMR,2006,0.18204833106115,4.15366,5.151052237263555,49301.1,101.302
MMR,2007,0.217128445069958,4.2382,5.49748555155401,49621.5,113.45
MMR,2008,0.22,4.50894,5.005094152249444,49929.6,125.084
MMR,2009,0.22,4.83952,4.5349879134340085,50250.4,138.281
MMR,2010,0.25,6.09532,4.749177272680289,50600.8,152.327
MMR,2011,0.98,7.661,5.164194780058239,50990.6,160.844
MMR,2012,1.0691,7.77204,6.106410878706115,51413.7,172.638
MMR,2013,1.6,9.32756,6.892802354661985,51852.5,187.185
MMR,2014,2.1,10.86232,7.964420290919623,52280.8,202.143
